id,rdf:type ,dct:rights/cc:attributionName,dct:rights/karstlink:licenceType,dct:rights/dct:created,dct:rights/dct:modified,dct:rights/cc:attributionURL,karstlink:documentType,rdfs:label,dct:subject,dc:langage,gn:countryCode,dct:date,dct:format,dct:identifier,dct:source,dct:creator,dct:publisher,dct:isPartOf,dct:references,karstlink:relatedToUndergoundCavity,karstlink:hasAccessDocument/dct:creator,karstlink:hasAccessDocument/dc:language,karstlink:hasAccessDocument/dct:title,karstlink:hasAccessDocument/dct:description,
110259,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Al Ouat'ouate : Informations / du Spéléo-Club du Liban,,,LB,,,,,,Spéléo-Club du Liban,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.Ω(Juillet-août 1964)-(novembre-décembre 1964).,
110257,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Al Ouat'ouate : revue libanaise de spéléologie et de karstologie,,,LB,,,,,,Spéléo-Club du Liban,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.ΩNouvelle série, Bulletin, no 1 (mars 1986) - no 2 (avril 1987) puis, Revue, no 3->",
110574,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Algar : boletim da Sociedade portuguesa de espeleologia,,,PT,,,,,,Sociedade portuguesa de espeleologia,,,,SSS Société Suisse de Spéléologie,FR,,No 1 (1987) - No 4 (1993).,
110568,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Algarocho : boletim interno / da Sociedade portuguesa de espeleologia,,,PT,,,,,,Sociedade portuguesa de espeleologia,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩNo 8 (1° e 2° trimestres 1985) ->,
110572,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Almondinha : boletim informativo da Sociedade torrejana de espeleologia e arqueologia,,,PT,,,,,,Sociedade torrejana de espeleogia e arqueologia,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel.ΩN. 1 (maio 1986) - N. 2 (1987).,
110947,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Alp : vita e avventura in montagna,,,IT,,,,,,Vivalda ed.,,,,SSS Société Suisse de Spéléologie,FR,,Mensuel.,
110842,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Alpi Giulie : rassegna della sezione di Trieste del Club Alpino Italiano, Società Alpina delle Giulie",,,IT,,,,,,Società Alpina delle Giulie,,,,SSS Société Suisse de Spéléologie,FR,,"Bimestriel, trimestriel, semestriel, annuel, puis semestriel.ΩAnno XXVIII, N. 1-3 (1927)->",
111159,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Alpine karst,,,US,,,,,,Bozeman,,,,SSS Société Suisse de Spéléologie,FR,,1 (juin 1977).ΩVol. 1 (2004) ->,
110652,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Alsace - Bourgogne Franche-Comté : bulletin trimestriel d'information du comité régional «B» de la Fédération Française de Spéléologie,,,FR,,,,,,"Comité régional ""B"" de la Fédération Française de Spéléologie",,,,SSS Société Suisse de Spéléologie,FR,,No 11 (décembre 1978) - no 14 (septembre 1979).ΩPhotocopies des originaux.ΩFait suite à : Feuille périodique de liaison Bourgogne - Franche-Comté.ΩDevient : Spéléo B (Alsace-Bourgogne-Franche-Comté).,
111176,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,AMCS activities letter / Association for Mexican Cave Studies,,,US,,,,,,Association for Mexican Cave Studies,,,,SSS Société Suisse de Spéléologie,FR,,Quadrimestriel.ΩNo. 1 (1975)-10 (1979).,
111155,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,AMCS activities newsletter : Association for Mexican cave studies,,,US,,,,,,Association for mexican cave studies,,,,SSS Société Suisse de Spéléologie,FR,,"Semestriel, puis annuel.ΩNr. 1 (1975) ->",
111154,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,AMCS newsletter :  Association for Mexican cave studies ,,,US,,,,,,Association for Mexican cave studies,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩVol. III, No 3 (1971)-Vol. IV, No 5-6 (1974).",
110009,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Amitié et nature : activités de plein air,,,FR,,,,,,Amitié et nature F.S.G.T.,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.Ω(1978), (1981).ΩVoir aussi Ragages et Spéléo-Club provençal.",
111182,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Amitié et nature : activités de plein air,,,FR,,,,,,Amitié et nature F.S.G.T.,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.Ω[1978], [1,1981], [2, 1981].Ω",
111544,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Anaconda : I quaderni didattici di Buio pesto / Gruppo Speleologico C.A.I. Bassano del Grappa,,,IT,,,,,,Gruppo Speleologico C.A.I.,,,,SSS Société Suisse de Spéléologie,FR,,N. 1 (2002)->,
110319,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Anales / de la Sociedad cientifica Argentina,,,AR,,,,,,Sociedad cientifica Argentina,,,,SSS Société Suisse de Spéléologie,FR,,Semestriel.ΩTomo CCVIII.,
111488,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,ANAR Bull' : bulletin de l'Association Nationale des Anciens Responsables de la Fédération Française de Spéléologie,,,FR,,,,,,FFS,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩFait suite à : L'ANAR Bull' : feuille dinformation de l'Association Nationale des Anciens Responsables de la Fédération Française de Spéléologie, F 269",
110629,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Ancient Nepal : Journal of the Departement of Archaeology,,,,,,,,,Ministry of Education,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNr 130-133 -> Nr 136 (1994).,
110401,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Andalucia subterránea / Comité Andaluz de espeleologia, [puis Federación andaluza de espeleologia]",,,ES,,,,,,Federacion andaluza de espeleologia,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.ΩAno 1, No 1-2 (1979) ->",
110701,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Andon : Mitteilungen des Speleo-Club Andon,,,DE,,,,,,Speleo-Club Andon,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNr 1 (1988) ->,
111489,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Animal biodiversity and conservation/ ed. Museu de Zoología de Barcelona, puis Museu de Ciences Naturals de Barcelona",,,ES,,,,,,Museu de Zoologia : Museu de Ciences Naturals,,,,SSS Société Suisse de Spéléologie,FR,,"Semestriel.ΩN.° 24.1 (2001)-ΩFait suite à : Miscelanea zoologica et Miscel•lania zoologica, cote E 020",
110847,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Animalia : periodico dell'Istituto di Biologia animale / Università di Catania,,,IT,,,,,,Università,,,,SSS Société Suisse de Spéléologie,FR,,"3 nos par an (annuel).ΩVol. 1, 1-3 /1974)->",
111036,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annales / Instituti geologici publici hungarici = Annales / de l'Institut de Hongrie,,,GR,,,,,,Muszaki Könyvkiado,,,,SSS Société Suisse de Spéléologie,FR,,"Irrégulier.ΩVol. 43, fasc. 1 (1955) ->",
110011,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annales de la Société des sciences naturelles de Toulon et du Var,,,FR,,,,,,Société des sciences naturelles de Toulon et du Var,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩNo 9 (1957) - No 11 (1959).,
110014,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annales de spéléologie,,,FR,,,,,,Laboratoire souterrain du C.N.R.S. ,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩTome 14 (1959) - tome 31 (1976).ΩFait suite à Spelunca et aux Notes Biospéléologiques.ΩVoir les autres cotes F 004.,
110013,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Annales de spéléologie : Spelunca, 3e série",,,FR,,,,,,Société spéléologique de France ,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩTome 1 (1946) - tome 13 (1958).ΩLe fascicule 4 du tome 13 (1958) contient la table des matières des tomes I - XIII.ΩVoir les autres cotes F 4.,
111019,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Annales de spéléologie : Spelunca, 3e série",,,FR,,,,,,Société spéléologique de France ,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩTome 1 (1946)-tome 13 (1958).Ω,
111380,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Annales de spéléologie : Spelunca, 3e série",,,FR,,,,,,Société spéléologique de France ,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩTome 1 (1946)-tome 13 (1958).ΩCollection Jean-Claude Lalou,
110012,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annales des blaireaux polinois,,,FR,,,,,,Groupe de recherche spéléologique polinois,,,,SSS Société Suisse de Spéléologie,FR,,"Semestriel.ΩTome 1, No 1 (1973) - tome 3, 1/2 (1976).",
110015,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annales du Groupe Casteret : revue périodique,,,FR,,,,,,Société spéléologique de France,,,,SSS Société Suisse de Spéléologie,FR,,"Tome 1 (1951-1952, 1953-1954).ΩUnique numéro paru.",
111007,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annales du Groupe Casteret : revue périodique,,,FR,,,,,,Société spéléologique de France,,,,SSS Société Suisse de Spéléologie,FR,,"Tome 1 (1951-1952, 1953-1954).ΩUnique numéro paru.",
111053,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annales du Laboratoire souterrain de Han-sur-Lesse,,,BE,,,,,,Fédération spéléologique de Belgique,,,,SSS Société Suisse de Spéléologie,FR,,"Annuel.ΩVol. 1, (1960) - Vol. 2,  No 1 (1961).",
110767,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annali del Gruppo Grotte dell'Associazione XXX ottobre,,,IT,,,,,,Club Alpino Italiano,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩVol. 1 (1967)->,
110769,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annali del Museo : notiziario di preistoria e archeologia,,,IT,,,,,,Associazione Civico Museo - Gruppo Grotte,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩN. 3 (1964)-N. 11 (1973-74).,
111203,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annals of the Speleological Research Institute of Japan,,,JP,,,,,,Speleological research Insitute of Japan,,,,SSS Société Suisse de Spéléologie,FR,,No 2 (1984) ->,
110975,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Annuaire de l'Université de Sofia «Kliment Ochridski», Faculté de biologie : livre 2, botanique",,,BG,,,,,,édition de l'Académie bulgare des sciences,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩTome 71 (1977/1978) ->,
110976,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Annuaire de l'Université de Sofia «Kliment Ochridski», Faculté de biologie : livre 4, physiologie, biochimie, biophysique",,,BG,,,,,,édition de l'Académie bulgare des sciences,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩVol. 70/71 (1976/1978).,
110974,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,"Annuaire de l'Université de Sofia «Kliment Ochridski», Faculté de géologie et de géographie, livre 1, géologie",,,BG,,,,,,Edition de l'Académie bulgare des sciences,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩTome 71 (1979) ->,
110845,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annuario / Club Alpino Italiano - Sezione di Biella,,,IT,,,,,,Club Alpino Italiano,,,,SSS Société Suisse de Spéléologie,FR,,1975-1976.,
110841,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annuario / Club Alpino Italiano - Sezione di Varese,,,IT,,,,,,Club Alpino Italiano - Sezione di Varese,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩSuppl. al Notiziario Sezionale C.A.I. Varese.Ω1975->,
110770,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annuario / Gruppo Speleologico Vampiro,,,IT,,,,,,Gruppo speleologico Vampiro,,,,SSS Société Suisse de Spéléologie,FR,,1962.ΩStencil à encre.,
110868,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annuario / Speleo Club Forlì C.A.I.,,,IT,,,,,,Speleo Club Forlì C.A.I.,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.Ω1 (1970)->ΩStencil à encre.,
110806,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Annuario speleologico,,,IT,,,,,,Club Alpino Italiano - Sezione di Napoli,,,,SSS Société Suisse de Spéléologie,FR,,[N. 2] (1972-1973)-N. 4 (1976-1977).ΩDevient : L'Appennino meridionale (I 026.1).,
110883,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Anthèo : bollettino del Gruppo Speleo-archeologico «Giovanni Spano»,,,IT,,,,,,Gruppo Speleo-archeologico «Giovanni Spano»,,,,SSS Société Suisse de Spéléologie,FR,,"Anno 1, N. 1 (settembre 1993)->ΩFait suite à : Anthèo (I 068).",
110881,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Anthèo : rivista / a cura del Gruppo Speleo-archeologico «Giovanni Spano»,,,IT,,,,,,Federacion andaluza de espeleologia,,,,SSS Société Suisse de Spéléologie,FR,,"Anno II, N. 1 (giugno 1985)-Anno V, N. 4 (Maggio '88).ΩDevient : Anthèo, nouvelle série (I 068.2).",
110691,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Anthodite : journal of the Hills Speleology Club,,,AT,,,,,,Hills Speleology Club,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩNo 1 (août 1984) ->,
110473,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Antiberg : Mitteilungen zur Karst- und Höhlenkunde in Nordrhein-Westfalen,,,DE,,,,,,Arbeitsgemeinschaft Höhle und Karst Sauerland,,,,SSS Société Suisse de Spéléologie,FR,,Quadrimestriel.ΩNo 8 (1977). No 11 (1978) ->ΩTables des matières disponibles tous les 10 numéros.,
111398,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Antres vu sous la Vienne,,,FR,,,,,, Comité Départemental de Spéléologie de la Vienne,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩN° 1 (2007),
110411,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Antropología y paleoecología humana,,,ES,,,,,,Laboratorio de antropología,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1979) -> No 6 (1991).,
111207,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Antrum : speleologia pontina / a cura del Gruppo speleologico del Club Alpino Italiano di Latina,,,IT,,,,,,Gruppo speleologico del Club Alpino Italiano,,,,SSS Société Suisse de Spéléologie,FR,,N. unique.ΩPhotocopies.,
110398,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Anuario / de la Federación Española de Espeleologia [FEE],,,ES,,,,,,Federación Española de Espeleologia,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.Ω1979 - 1986. 1984 ->,
110268,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Aquatica : revue officielle  / de la Fédération suisse de sports sous-marins [puis revue internationale de recherches et de sports subaquatiques],,,RU,,,,,,Fédération suisse des sports sous-marins,,,,SSS Société Suisse de Spéléologie,FR,,Trimestriel.ΩNo 1 (avril 1962) - no 42 (décembre 1970-janvier 1971).ΩDevient : par fusion avec d'autres revues : Nature information.,
111218,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Aragonit : casopis Spravy slovenskych jaskyn,,,SK,,,,,,Sprava slovenskych jaskyn,,,,SSS Société Suisse de Spéléologie,FR,,annuel.Ω1 (1996) ->,
111272,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Aranzadiana,,,ES,,,,,, Sociedad de ciencias aranzad,,,,SSS Société Suisse de Spéléologie,FR,,Annuel.ΩZb. N° 118 (1997) ->,
110620,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Arbeitsberichte / Verein für Höhlenforschung,,,SWA,,,,,,Verein für Höhlenforschung,,,,SSS Société Suisse de Spéléologie,FR,,Irrégulier.ΩNo 1 (1967) - no 10 (1977). Incomplet.,
110494,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Arbeitsmaterial zur Weiterbildung des Zentrales Fachausschusses für Höhlen- und Karstforschung,,,DDR,,,,,,Kulturbund der DDR,,,,SSS Société Suisse de Spéléologie,FR,,"Lehrbrief 1-2 (1985), 3 (1989).",
110965,dct :BibliographicResource,Bibliothèque de la Société Suisse de Spéléologie,CC-BY-SA,,,https://www.ssslib.ch,Collection,Ardealul : revista societãtii ardelene de speologie,,,Roumanie : périodique,,,,,,Societate Ardeleana de Speologie,,,,SSS Société Suisse de Spéléologie,FR,,1 (1990) ->,
